100000 100000
0 11049 90283
1 7244 92862
1 11912 95621
0 11684 94715
1 3782 95684
1 4550 90018
0 4233 81232
0 17048 94474
0 19240 88043
0 17098 94761
1 12908 85586
0 10425 80141
0 4742 93127
0 2821 90873
0 16725 91150
0 10208 92955
1 328 84808
1 15927 80074
0 17501 83759
1 2683 98605
0 9487 89552
0 8397 96417
1 12368 81403
0 9648 82252
0 2822 81136
0 15907 94409
0 1508 92839
1 4546 93891
1 4831 84149
1 1629 86253
0 16120 90148
0 9564 90478
1 1434 85847
1 14543 96019
1 8583 97616
0 18992 82109
0 13682 89655
0 3266 93390
0 1406 89134
0 13298 89510
0 19158 84058
0 9032 93858
0 2000 87540
0 9220 90484
1 4982 92092
0 1673 98306
1 18111 81556
1 2045 96167
0 12756 94929
1 17572 83838
0 16865 82150
0 4433 83539
0 3297 96395
0 987 87601
0 10323 82050
1 15305 88583
1 8709 90241
0 3274 89838
0 16654 80834
0 10394 85219
0 6210 95850
1 6419 98641
0 3133 83462
0 5871 90936
1 13932 87454
0 3143 88577
1 19544 87639
1 19424 93837
0 15425 89659
0 5188 89456
0 7759 91035
0 5378 86969
0 10254 93585
1 6070 95021
1 2249 85186
1 3214 81961
0 19253 92623
1 1414 96050
1 15196 84944
0 12336 97381
0 16659 92318
1 16739 87739
1 13102 95452
0 18490 80504
0 18270 96952
0 16667 95158
1 12856 80867
0 13506 90732
1 10056 98174
1 3535 91376
0 7266 99050
0 18304 83072
1 16628 82760
1 7127 82752
0 12658 98821
0 6704 93492
1 3349 82767
1 4268 98026
0 9082 89904
0 6973 86004
0 2522 88670
1 12282 81827
0 16398 92697
0 972 84048
0 12050 96834
1 2156 87295
0 10566 98397
0 12745 81337
1 5812 86589
0 3448 93800
0 4845 82302
0 327 86562
1 1695 81903
1 16935 86052
0 10285 80897
0 7780 84999
0 10328 88213
1 17513 99371
0 11518 80500
0 18191 98438
0 5110 84896
0 1024 80832
1 2212 90638
1 3432 92434
1 14817 82409
0 3358 83430
0 16638 82218
0 9310 87650
0 9939 90378
1 18602 83080
0 11304 89527
1 9703 96729
0 3490 99415
0 16007 86764
0 1165 85328
1 15840 82602
0 2353 99814
0 17232 86023
1 5172 92546
0 7394 91298
1 19833 97790
0 3689 85660
1 10885 92472
0 766 94142
1 13929 95710
0 3315 83208
0 16031 87622
0 9161 99175
1 18732 96681
0 4056 91865
1 18742 88819
0 4860 88815
1 14314 94847
0 16717 95952
0 8259 96901
1 18854 94057
1 758 94216
0 18610 87622
1 49 91254
0 6259 85267
0 16833 92651
0 16402 98752
0 119 87097
0 11134 88414
0 9717 84446
0 11956 98255
0 5394 91954
0 1905 95886
0 6593 81978
1 10641 95124
0 16862 85707
0 8289 97465
1 16358 90008
0 18037 94802
1 13184 97632
1 17512 84646
0 5805 94658
1 19368 87756
1 10917 86850
1 19761 91116
0 4925 90630
0 5213 82782
0 3142 85753
0 12057 93387
1 4716 94783
0 1387 89722
0 12917 81877
1 10311 93802
0 17363 95805
0 23 92477
1 15661 99924
0 16734 80841
0 18538 82078
0 3430 87684
1 5869 95566
0 4086 80081
1 16054 94431
0 12884 87062
0 205 92892
0 1262 96927
1 911 94073
0 13529 94229
1 4762 96358
1 10377 97151
0 4058 91200
0 255 92065
0 16465 84339
1 7789 82866
1 16243 87954
0 4189 92842
0 4517 80259
0 11264 94101
0 16144 95119
0 6680 82362
0 9954 90937
1 19378 92669
0 12286 84732
0 12766 80808
1 18966 82870
0 17741 94917
0 15390 81458
1 5797 96445
0 4913 84387
1 3141 88409
0 17218 82877
0 14950 82423
0 18019 95179
1 17777 84640
0 11795 83698
1 19898 90997
0 13715 98091
0 33 83749
0 18887 98127
0 10642 84546
0 14910 94612
0 1696 99758
1 17084 80491
1 3669 90875
1 13958 83626
1 18622 94248
0 1447 96124
0 6092 85918
0 9356 88456
0 14864 94354
0 13922 80596
0 5864 82695
0 755 87559
0 7577 89426
0 16524 86497
0 19196 98636
1 18356 86250
0 11691 86528
0 10290 82178
0 7222 87493
0 14742 83991
0 9840 93867
0 6517 97292
1 18256 92105
0 10912 96236
1 4110 86035
0 18935 88326
0 4254 80345
0 7655 88828
1 14916 95300
1 7895 86505
1 13660 97627
0 14519 98577
1 18957 90965
1 3653 90770
0 273 88314
1 10427 85494
1 6296 89654
0 11819 81468
0 1829 89192
0 19447 99770
0 16576 87839
0 1704 87693
0 11488 82910
1 7095 89463
0 3896 81745
0 9979 90436
1 18935 96061
1 6280 87814
0 6109 86164
0 17753 92590
1 19882 95801
1 5827 84513
0 7563 98027
1 10960 86069
1 15057 91900
0 18470 93798
0 19761 82935
0 1112 86855
0 7238 82966
0 8809 84487
0 16918 94783
0 11462 88392
0 4467 92504
0 8245 97850
0 11336 80391
1 3118 86776
0 9647 93394
1 11833 81546
1 7441 97019
1 2268 85634
0 11539 90503
0 18839 85924
1 12324 89104
0 13364 91667
0 12004 91156
0 14658 85556
1 4128 84376
0 4932 87053
0 2974 83123
0 8776 90999
0 15224 83304
0 10861 98574
1 14042 81841
1 8656 84477
1 18048 86677
0 601 99235
1 449 97276
0 365 93940
0 15225 80237
1 5466 89132
0 10177 94252
0 417 86641
0 7138 81718
0 5072 80462
0 10026 86625
0 654 81240
0 12863 93374
0 17636 91120
1 11584 81103
1 15788 97067
1 4162 87860
0 18403 97880
1 17864 99604
0 2303 84033
1 16829 89663
0 7412 85057
1 5004 98151
1 18244 83219
1 19933 93624
0 12488 91436
1 5670 93125
1 14898 97537
0 17397 93489
0 693 93895
1 2772 95921
1 1185 80042
1 16902 80019
0 1036 93838
1 10040 97831
1 20000 81954
0 9813 80118
0 7107 88639
1 10147 80719
0 473 83436
1 4593 83354
1 18145 86559
0 1791 97741
0 17566 86843
0 15667 93049
1 358 98068
0 746 86801
0 11134 86925
0 8326 82631
1 5719 84537
0 17889 95978
0 2942 87573
0 11730 83870
0 15233 91694
0 1455 87860
0 14830 88992
0 16916 86327
0 6657 82532
1 7619 99033
0 2365 89036
1 5828 87465
0 11849 81871
0 18504 98283
1 16414 92893
0 11550 94632
1 7431 83415
1 16492 89350
0 14760 82096
0 14982 94456
0 1743 91622
0 15829 87914
1 468 88417
0 8300 90309
1 10210 88475
0 11247 96615
0 17564 97547
0 13509 98205
1 3241 86973
0 15569 94546
1 19574 99653
0 11478 82769
0 19685 94672
0 4174 85745
0 14819 91981
0 5515 95932
0 1252 83588
1 1125 83654
0 16717 98794
0 6650 83210
1 5182 85735
1 13458 80446
0 14192 92852
0 19916 92387
1 7988 83444
1 16416 80240
1 8089 84679
0 10452 97514
0 12577 93920
0 18343 86523
1 14137 92105
0 15599 92755
0 16080 91458
0 9984 96145
0 1023 94427
0 14786 85156
0 4647 81903
0 11307 84805
1 12392 96704
0 17585 83090
0 12790 82181
1 10681 86060
1 16738 84200
1 4863 96689
1 12310 91131
0 5920 92762
0 6420 96717
0 3140 88468
0 16561 97445
0 9574 89238
1 6685 84946
0 14176 97249
0 4064 88369
0 3742 96413
0 18526 80437
0 3682 99482
1 10463 83930
0 3444 85473
0 3032 93611
0 893 99114
1 8016 86774
0 14596 81077
0 5134 93992
1 7759 84356
0 6323 84179
0 1733 86408
1 19391 85304
0 13719 99618
0 9501 99068
0 3720 82845
0 5630 88348
1 14672 86732
1 17187 82237
0 8412 89829
1 2059 95030
0 16517 81942
1 3827 99402
0 17098 83541
0 19681 86554
0 18474 89783
0 3870 80449
1 15488 97404
0 8294 81479
0 18495 81503
0 12750 98129
1 3055 80189
0 1124 85420
1 13203 94552
0 7039 87407
0 207 82822
1 2611 98498
0 2956 91454
0 11902 91696
0 1426 96971
1 4990 85142
1 5949 88982
1 1958 94891
1 16855 92549
0 18430 84466
0 7478 82746
0 10031 90470
1 11590 83808
1 2202 98212
0 2435 92158
0 68 99296
0 11570 88068
0 9985 88174
0 12871 83038
1 10787 81230
0 2575 89636
1 9020 85485
0 7138 81004
0 6541 99326
1 14331 97447
0 1868 97992
0 1618 95045
1 10082 89974
1 6333 94746
0 14951 90970
0 4221 87220
1 13983 91476
0 9985 80982
1 12704 84430
1 14929 80481
0 11968 95827
1 2914 90209
1 19532 81559
1 18902 91716
0 7713 94257
1 11239 92747
0 16778 89451
1 10244 90342
1 9107 90338
1 4468 95931
1 19243 89191
1 3148 89191
1 3748 94905
0 3675 90351
0 5417 90878
1 1557 96025
1 15250 85642
0 15458 82138
1 11198 80937
0 19564 83571
0 2256 85968
0 5284 92232
1 9891 92603
0 15088 90427
0 7742 87877
0 19985 80269
1 16061 97627
1 10323 90356
1 1900 98295
1 5596 93001
0 12377 91842
0 9990 88577
0 9834 81148
0 9772 85935
0 16528 85907
0 1799 84489
0 17138 98694
0 13989 83624
1 5544 83837
1 4264 98139
0 17816 82718
0 12628 83032
0 3264 89397
0 6218 95208
0 8387 83210
0 14988 85348
1 2302 80529
0 7244 83426
0 8431 88983
1 18659 99925
0 17354 82324
1 17017 80114
0 1509 85858
0 7998 90411
0 11460 88499
0 14239 99842
0 6807 81136
0 4 83251
0 18144 99631
1 15267 84682
0 9736 86666
0 6709 94062
1 7566 84695
0 15289 81505
1 2090 94768
0 15808 99332
0 17004 83683
0 6098 93551
0 15818 80868
1 7384 91785
1 2979 82963
0 16780 80010
0 1910 85651
0 13687 85171
0 11561 98346
0 1067 81368
1 3264 84453
0 12785 89118
0 9593 96225
0 9588 84510
0 9008 88122
0 15119 94749
0 873 90700
0 7670 98110
0 14296 89967
0 16281 82969
0 15388 83148
0 9833 99532
0 5989 99408
1 13857 97768
1 5738 82361
0 19219 89422
1 15411 85110
1 8329 99085
0 4572 92977
0 9661 83126
1 1004 88328
1 6970 90103
0 18672 90476
0 4605 97471
1 11624 91897
0 18252 97164
1 3303 92532
1 8670 83264
0 10260 92349
0 4858 94219
0 9359 98375
0 9672 80643
0 9416 85798
0 304 94005
1 887 93440
0 18008 91368
0 199 83643
1 5026 93373
0 3772 91406
1 17179 84513
0 19325 99848
0 12399 94295
0 16979 97684
1 2335 86680
0 8861 82818
1 19872 90105
1 2360 95038
1 15485 98743
0 8600 87088
0 18559 86068
0 7832 97403
0 12943 86762
1 3622 84341
0 3327 87738
1 5354 86878
0 4669 94473
1 4999 86537
0 3016 92084
0 10833 93448
1 6860 82113
0 4140 91326
1 4463 99391
0 16435 85826
0 8698 95855
0 6047 97691
0 12096 88514
0 7068 98908
0 5961 83496
0 15922 82916
1 14423 95371
0 17061 90077
0 9071 87491
0 7449 90102
1 5765 95806
0 4072 93229
0 4791 85751
1 2568 83008
1 9306 82563
1 4034 96963
0 5067 93243
1 1196 90781
1 3554 85936
1 13733 82771
0 10767 91056
0 4601 96471
0 12457 87842
0 5152 85586
1 19878 82470
0 2847 97586
1 10132 86586
0 3587 92687
0 788 91400
0 5809 93125
1 15615 89136
1 17200 97064
0 5001 88760
0 12065 90891
1 833 96472
1 4791 93154
0 12623 90013
0 2645 97630
0 2745 98765
0 3827 81694
0 9000 81666
0 9289 80500
0 9235 97371
0 15929 87499
0 11002 97745
0 18122 86057
0 16289 96330
1 15868 83139
0 5530 82045
0 14825 88146
0 16459 95580
0 13068 81483
0 10583 85808
0 6079 86169
0 6615 97213
0 7185 90369
1 2103 91336
0 15792 89888
0 2315 93389
0 2411 83317
0 15490 98234
0 2230 99756
0 18478 92977
0 17517 85854
0 4338 93066
1 3540 86639
0 2806 90697
0 14787 81991
1 12613 92725
0 18902 82499
0 4519 88319
0 15219 96185
1 13768 82486
1 1159 80636
0 15784 90588
1 11990 90826
0 18812 86009
0 9312 95371
0 16227 90591
1 7015 94760
1 9440 87849
0 1760 83059
1 16891 89764
0 9349 99131
1 5383 98736
1 12497 96650
0 16633 96589
0 8040 86519
0 9011 89553
1 4787 81114
1 16200 93150
1 13620 98674
1 15749 85524
0 17226 93786
0 3735 97716
0 7211 82866
0 14459 89027
0 5780 88913
0 18642 93462
1 16133 99471
1 6404 80844
1 9397 81099
1 14181 80183
1 5756 84371
1 2522 86267
1 1460 89410
1 7083 89212
0 13759 98029
0 17716 85684
0 8126 92780
0 3792 99271
0 18368 83274
0 6339 87809
0 7514 84587
1 4157 83127
0 16902 82712
1 10121 85143
1 15751 94978
1 9101 85244
0 12986 92117
1 14242 85284
1 13121 94131
0 14357 94356
0 1801 92301
0 14521 89849
1 8595 80799
0 12548 94805
0 11251 94924
1 2554 97166
0 10922 80865
1 11433 96218
0 7978 81192
0 856 84276
0 16942 96237
0 11536 96450
0 2745 94247
0 1787 88331
0 6511 92422
1 16636 89051
0 2062 90427
1 16309 89999
1 19752 88040
1 4263 86241
0 3716 91329
0 6363 82391
1 17660 85871
0 6451 80112
0 14137 84215
1 6626 93272
1 6683 91025
0 16207 96626
1 17819 90310
0 11916 92050
0 2157 96887
1 17054 91475
0 19928 96148
0 17829 89551
0 8580 87980
0 5111 91950
0 3138 90441
0 5711 81401
1 10995 93859
0 13375 88237
0 3951 85417
0 13257 94430
1 1326 89555
0 3069 97639
0 10738 84284
0 2283 89078
0 10279 80302
1 11284 89494
0 16614 94135
0 4477 88366
0 13654 96270
0 18752 97331
0 6099 97502
1 14970 93456
1 3365 98419
1 730 96332
1 788 81626
0 18336 93799
0 5442 81846
0 5900 87144
1 3814 86356
0 4087 83319
1 12537 84649
0 7976 84464
0 10847 84588
1 12292 97753
1 11274 96966
0 5005 95123
0 5685 96322
0 17919 99873
0 7768 81820
0 4989 88989
0 3321 94429
0 15517 88763
0 2664 83092
1 7907 80525
1 2662 87064
1 11935 86238
1 12787 81132
1 5187 97681
0 4466 83901
0 15511 81469
0 12543 93231
1 5132 98708
0 14919 82346
0 16804 97998
0 2540 87774
0 6777 80326
1 923 88139
0 14571 88043
0 2422 99569
0 18966 95766
1 6514 94790
1 13031 94740
0 3939 84743
0 5549 90371
0 5630 84058
0 5983 90082
1 14610 84097
0 14824 84622
0 8214 85646
1 8672 89116
1 9306 89980
0 12583 86883
1 10378 98892
0 3083 81946
0 8977 99156
0 6277 82586
1 14644 88132
0 18757 92787
0 12578 91087
0 7378 87901
1 19402 82396
0 14044 84425
1 4405 81266
1 16315 82293
1 11526 86471
1 11515 94741
0 4950 94954
0 11845 92687
0 5761 90044
0 8011 91776
1 17938 85697
0 3727 97663
0 8435 98080
0 6796 94538
0 4454 82177
1 14138 92423
1 9885 87005
0 2658 86790
0 18987 90507
0 1162 98226
0 16814 99568
0 8099 90068
0 15727 86878
0 3641 99880
1 10579 80349
1 17847 81671
0 17560 98405
1 7490 95487
1 5841 83162
1 1532 99167
1 17494 93995
1 9493 86739
0 5390 81081
1 15494 80295
0 4086 89362
1 761 92483
0 13767 82841
0 18863 91275
1 13969 87631
1 1290 89782
1 610 86845
0 9652 88651
0 18436 80530
0 4908 95080
0 6626 83653
0 5684 89447
0 19560 96932
1 7095 94183
0 11468 96762
0 937 81715
0 4610 95861
0 19550 95483
1 2893 83809
1 3540 80616
0 12132 91152
1 11160 82075
0 9556 82388
1 3418 93665
0 2472 80416
1 6927 95017
0 16304 90642
0 1664 97043
0 11467 93913
0 504 98339
0 4786 84697
1 11115 93785
1 9983 94909
0 12716 89766
0 1661 81424
0 9636 83578
0 1696 89415
0 895 90547
1 15593 87180
0 1006 93946
1 15922 96068
0 12686 95312
0 10596 89987
1 7758 93703
0 16101 85670
0 7136 98024
1 15390 93110
1 11199 89426
0 10890 96160
0 16461 88686
1 18533 80481
1 1249 90359
0 15467 99414
1 13926 95881
0 15109 86889
0 8859 98528
0 14259 84123
1 11178 87543
0 3408 81906
0 10298 94474
0 5803 95973
1 3325 93885
0 15464 99456
0 7920 99164
1 18651 98245
0 5695 94671
0 5195 97679
0 6149 97857
1 1687 83992
0 1790 99656
0 11393 97299
0 15260 87855
0 6165 94953
0 16542 85759
1 12193 85210
0 10128 89721
0 14108 97992
0 2155 89950
0 5147 89452
0 19787 83160
0 3704 90623
1 17732 87965
0 15583 89125
0 1417 87549
0 16565 91340
1 8596 92835
0 3598 98655
1 5396 90424
0 17342 93701
1 8672 88824
0 7626 96902
0 1646 82759
0 6029 97085
0 7707 84915
0 1141 92022
0 6197 81201
0 12974 98028
0 5292 93896
0 17678 86946
0 12912 83696
0 2328 98418
1 10853 97173
0 14508 95387
1 7675 98660
1 19093 94147
1 17989 85313
1 8321 83202
1 10655 89554
0 16188 83853
0 15804 83765
0 19353 85343
0 9097 91279
0 4069 90529
0 3475 95035
1 1503 98285
0 6832 81921
0 7851 83861
0 3978 95472
1 3629 84942
0 16908 95599
1 13211 99164
1 5053 86770
0 16411 97103
0 12427 98895
1 6869 94097
0 2555 87004
1 19426 86847
1 5162 82681
0 16196 97253
1 7356 82480
1 18427 87033
0 4576 97514
1 191 98737
0 14489 96618
1 16729 80453
1 8902 92032
0 1895 98957
0 46 93314
1 13610 99794
1 19958 92147
1 14641 97338
0 9229 91666
0 19555 91824
1 14647 80647
1 18204 81317
1 7802 94607
1 10693 91462
0 7725 89292
0 12873 85777
1 19101 99029
0 18443 92609
0 9562 88908
0 8783 82768
0 19233 95789
1 12245 81781
1 11975 82602
0 15258 84875
1 19549 98970
0 7818 92096
1 8586 99197
0 6112 93205
1 9324 93781
0 2840 84305
0 15518 97974
1 3467 99207
0 14890 84110
0 4885 95102
0 10820 90390
0 11781 88067
1 14695 85280
1 3304 81256
0 8053 90779
0 4432 98404
1 877 92000
0 15633 98519
0 13513 97882
1 2233 92382
0 16954 96313
0 7236 87804
1 8894 88696
0 1548 87999
0 14208 92530
0 11566 90388
1 9536 85393
0 10332 82150
0 17076 99567
0 958 91033
1 13310 82961
0 18048 94875
1 3195 95473
1 7707 98648
0 13069 85325
1 12412 88329
0 10157 91922
1 11931 87538
1 13265 99459
0 14342 87460
0 14922 91702
1 12343 95008
0 10594 96968
1 12316 81971
1 4347 98835
0 10314 82230
1 18863 90110
0 662 91078
0 6921 98996
1 15476 97070
0 2931 83117
0 429 86816
1 630 86618
0 11050 99262
1 13850 94010
1 16343 94154
1 5899 86744
0 2887 82645
1 10626 91432
1 12957 86058
0 14011 83893
1 13306 93063
0 18206 84375
0 18310 95131
0 15467 93438
1 12529 99887
0 8559 86356
1 8663 83165
0 7071 99452
0 17334 91765
0 14992 80443
0 15125 99517
0 14210 83030
0 10130 86453
0 5489 87071
0 12507 81675
0 1730 87645
1 16070 93536
0 8914 89143
0 12288 90342
0 14129 80986
1 5703 92667
0 5849 90869
1 6811 85058
0 2966 99643
0 1670 82383
1 18604 94664
0 3777 82762
1 9809 95986
1 2848 92719
1 16230 84510
0 19622 95653
0 8539 82070
0 3501 92913
1 942 96041
0 7232 88512
0 17706 82898
1 13895 83006
0 11519 90363
0 8896 98068
0 4738 86462
0 764 82893
0 7899 82681
1 2724 84342
0 9001 91562
1 14845 86848
0 12629 92011
0 10773 80524
1 11797 98961
0 14485 97443
0 19804 87995
1 19200 98877
0 13573 80010
0 19654 98420
0 12603 80029
1 13116 95438
1 4586 98775
0 15845 89040
1 1012 98172
1 11030 93329
0 14925 81963
0 11418 85419
0 9632 95028
0 10356 87930
1 8518 91111
0 3328 80427
0 8745 82782
1 10197 82522
0 14333 94040
1 8990 92465
0 18737 81351
1 17464 98095
0 11680 88330
0 6597 81022
1 2568 99045
1 388 90608
0 4030 92774
0 16904 81948
0 17502 92219
0 5366 83546
0 18250 89452
1 3818 80036
0 13010 90002
1 7558 83219
1 9392 85268
1 6526 98065
0 10961 90903
1 5370 86596
1 2999 89098
0 2608 80525
1 15176 95727
1 16749 91790
0 17719 83437
0 16840 82700
1 13492 85660
0 18648 96528
0 2942 86972
0 2154 99391
1 492 85146
0 14569 97147
0 8497 96987
0 3050 98224
1 12387 89871
1 13401 89304
0 12280 85539
0 16193 90338
1 14066 89431
0 14307 96972
1 9571 83980
0 18136 87084
0 13625 93865
0 16626 80283
0 12632 86709
0 6618 98697
1 10430 88433
1 13831 98414
0 11775 89243
0 1443 96195
0 9916 86448
0 14198 98277
0 17043 96248
1 11831 81707
0 3424 83047
0 10279 87292
0 17703 93661
1 18190 80171
0 13509 94631
1 6322 93347
1 2829 83098
0 15678 81821
0 13699 98230
1 18494 90211
0 4427 99626
0 626 98838
0 7985 85425
0 15453 97684
1 1024 92915
1 7896 99327
0 612 96359
1 17087 84632
1 11144 91014
0 16688 82046
0 8963 98218
0 14853 94775
0 9553 99349
1 7221 93191
0 1627 82208
0 4620 81626
1 10945 90756
0 15087 90714
0 9068 81897
0 345 84290
1 9743 97127
1 12285 93737
0 19962 81974
0 3292 87368
0 3380 97950
0 10187 86323
0 4706 83362
0 9540 95669
0 18300 97970
0 17573 94438
0 8991 87279
1 8123 82432
0 4175 95575
0 5109 93554
0 10044 82033
1 17385 88999
1 6493 87678
0 8181 96360
0 9216 82205
0 2222 90405
0 8569 93421
0 18661 95587
1 13469 92729
1 6045 99610
0 17585 93972
1 12263 81243
1 11990 83909
1 15686 84381
0 202 90828
0 2368 80942
0 3530 94920
0 7686 94854
0 16548 95046
1 19829 83094
0 8864 98436
1 9638 84243
1 7540 98826
0 3712 94420
0 4529 96681
0 14758 95383
0 2502 85436
0 6705 98875
0 8192 90108
1 12291 91802
0 710 81612
0 8556 99030
0 9297 94982
0 16670 85661
0 14695 98719
1 18544 89611
0 17426 89498
0 3668 82331
1 10066 98086
1 9320 93879
1 1199 82008
1 18500 83519
0 2776 85296
1 9376 89835
0 13678 97766
1 8960 91681
0 19973 90546
0 15289 82456
0 3897 96793
1 14228 88794
0 6954 85615
1 8679 93926
1 19138 89576
1 8338 96786
0 15091 92152
0 432 80385
0 2550 84881
0 989 81890
0 5217 85786
0 11126 92083
0 13172 87588
1 18441 97343
0 11345 84813
1 9493 83719
1 14304 88820
0 1525 86710
1 17333 90843
1 6481 98266
1 3544 88878
1 6688 85997
0 14651 99471
0 12580 82163
0 6528 80489
0 5703 88937
1 2697 91693
0 16678 96454
0 12565 98574
0 19863 87183
1 10762 86496
1 19240 89938
0 4808 95392
0 19618 91537
1 18989 94470
0 2053 91327
1 4231 85972
1 3547 80117
1 14848 89942
1 5051 88430
1 3160 96017
0 3770 87788
0 19185 98234
0 7032 80505
1 13392 83265
0 16908 93086
0 17139 96961
1 17075 87410
0 11601 98000
1 15336 88063
0 6730 99848
1 12365 81314
1 5730 84350
1 6081 92891
0 9158 97780
1 7234 94397
0 5949 95404
0 2080 85826
1 295 92155
0 12694 92755
1 4752 80704
0 6177 91238
1 1881 88689
0 6656 80989
0 11175 84456
0 9675 90190
1 6160 80082
0 3227 91868
1 10490 94583
0 19013 86844
1 13532 91014
0 17118 92555
0 2372 88278
0 12776 94202
0 2441 88170
0 13580 83445
0 14933 95956
0 17757 88106
1 10207 81929
1 4117 99689
0 16307 86201
0 18152 94311
1 2117 82247
0 19107 93832
0 11667 80929
1 18621 87208
1 3122 89680
1 16026 90301
1 2814 81330
0 12829 95595
1 6216 86016
0 6633 94661
1 16915 95026
0 1866 91164
1 9818 82209
0 572 81537
1 6148 84359
1 9098 83525
1 15994 97437
0 10200 92774
0 15014 86028
0 10482 85808
1 17111 96741
1 9214 95303
1 14557 85483
0 2087 87685
0 9586 81471
1 10239 93006
0 15062 83194
0 1357 93974
1 428 95453
0 5091 98615
1 2408 94048
0 5771 87578
0 19291 83322
0 2883 96659
0 3956 92908
0 17426 96269
1 10765 84614
1 4354 93622
1 10116 99708
1 8143 86869
0 19308 84393
0 13427 97430
0 998 87864
0 17858 87934
0 14955 92056
1 15294 93266
0 6401 92593
0 4389 87038
0 17497 91318
0 10193 95190
0 11438 94954
0 5187 87993
0 5317 93687
1 15820 93573
1 2570 85239
0 16031 86105
0 9625 90411
0 476 94429
0 10356 99366
1 4680 97621
0 624 95732
0 81 89134
0 18458 89653
0 6375 86910
0 13600 94920
1 13394 81158
1 14998 83466
0 8008 98374
0 18164 85554
0 7643 95798
1 15557 92198
0 9746 82937
1 393 85390
1 2003 95010
0 3210 84411
1 12468 95270
1 13318 90813
0 5639 94961
0 9117 83469
0 17357 81207
1 16282 90592
0 11984 86156
0 6174 96239
0 11060 97130
0 337 89626
1 5959 99334
0 16752 92825
0 6594 92777
1 11626 91833
0 8705 89145
0 17287 96415
0 5513 83680
0 16535 80593
0 9855 80149
0 16668 98234
0 2576 95162
0 2631 83221
0 2852 83212
0 10540 86055
0 11300 87825
0 15064 83497
0 12950 93221
1 19279 82708
0 14253 85190
0 6369 87466
0 17840 97406
0 7891 99688
0 601 89351
0 1735 81499
1 17507 93902
1 1228 89753
1 2321 94551
0 6191 97536
1 12656 87100
0 4578 90244
0 7229 88615
1 23 89367
0 9810 81236
0 5154 87051
0 16993 91650
0 16985 83766
0 7650 81261
0 5180 92548
0 4523 98676
1 816 81653
1 7046 84407
0 12059 96833
0 13335 80061
0 13432 80925
0 13088 92262
0 2049 96241
1 6724 90902
1 207 82072
1 13489 95996
0 9137 85395
1 19697 98401
0 12100 89137
1 7589 96479
0 4664 85401
0 15037 96157
1 8919 96842
1 1582 98121
1 13199 84979
0 12879 87920
0 10477 96373
0 6043 94529
1 7374 96873
0 5925 96551
1 3168 84068
1 18899 81571
0 11205 95999
0 9763 82512
1 10920 89271
0 5623 98305
