a0 a
b0100110 a00021100
b0100110 a00021101
b0101000 b0101001
b0101000 b0101002
b0101000 b0101010
b0101000 b0101011
b0101000 b0101012
b0101000 b0101020
b0101000 b0101021
b0101000 c0000000
b0101000 c0000001
b0101000 c0000002
b0101000 c0000010
b0101000 c0000011
b0101000 c0000100
b0101000 c0000101
b0101000 c0010000
b0101000 c0010001
b0101000 c0010010
b0101000 c0010020
b0101000 c0010021
b0101000 c0011000
b0101000 c0011001
b0101000 c0011002
b0101000 c0011100
b0101000 a00000000
b0101000 a00000001
b0101000 a00000002
b0101000 a00000100
b0101000 a00000110
b0101000 a00000111
b0101000 a00001000
b0101000 a00001010
b0101000 a00001011
b0101000 a00001020
b0101000 a00001021
b0101000 a00001022
b0101000 a00001100
b0101000 a00001101
b0101000 a00001110
b0101000 a00001120
b0101000 a00001121
b0101000 a00001122
b0101000 a00002000
b0101000 a00002001
b0101000 a00002100
b0101000 a00002110
b0101000 a00010000
b0101000 a00010001
b0101000 a00010010
b0101000 a00010011
b0101000 a00010100
b0101000 a00010110
b0101000 a00010111
b0101000 a00010112
b0101000 a00011000
b0101000 a00011010
b0101000 a00011011
b0101000 a00011020
b0101000 a00011021
b0101000 a00011100
b0101000 a00011200
b0101000 a00011210
b0101000 a00011211
b0101000 a00011220
b0101000 a00011221
b0101000 a00012000
b0101000 a00012100
b0101000 a00012101
b0101000 a00012102
b0101000 a00012110
b0101000 a00020000
b0101000 a00020001
b0101000 a00020010
b0101000 a00021000
b0101000 a00021001
b0101000 a00021002
b0101000 a00021010
b0101000 a00021011
b0101000 a00021020
b0101000 a00021100
b0101000 a00021101
b0101001 b0101002
b0101001 b0101010
b0101001 b0101011
b0101001 b0101012
b0101001 b0101020
b0101001 b0101021
b0101001 c0000000
b0101001 c0000001
b0101001 c0000002
b0101001 c0000010
b0101001 c0000011
b0101001 c0000100
b0101001 c0000101
b0101001 c0010000
b0101001 c0010001
b0101001 c0010010
b0101001 c0010020
b0101001 c0010021
b0101001 c0011000
b0101001 c0011001
b0101001 c0011002
b0101001 c0011100
b0101001 a00000000
b0101001 a00000001
b0101001 a00000002
b0101001 a00000100
b0101001 a00000110
b0101001 a00000111
b0101001 a00001000
b0101001 a00001010
b0101001 a00001011
b0101001 a00001020
b0101001 a00001021
b0101001 a00001022
b0101001 a00001100
b0101001 a00001101
b0101001 a00001110
b0101001 a00001120
b0101001 a00001121
b0101001 a00001122
b0101001 a00002000
b0101001 a00002001
b0101001 a00002100
b0101001 a00002110
b0101001 a00010000
b0101001 a00010001
b0101001 a00010010
b0101001 a00010011
b0101001 a00010100
b0101001 a00010110
b0101001 a00010111
b0101001 a00010112
b0101001 a00011000
b0101001 a00011010
b0101001 a00011011
b0101001 a00011020
b0101001 a00011021
b0101001 a00011100
b0101001 a00011200
b0101001 a00011210
b0101001 a00011211
b0101001 a00011220
b0101001 a00011221
b0101001 a00012000
b0101001 a00012100
b0101001 a00012101
b0101001 a00012102
b0101001 a00012110
b0101001 a00020000
b0101001 a00020001
b0101001 a00020010
b0101001 a00021000
b0101001 a00021001
b0101001 a00021002
b0101001 a00021010
b0101001 a00021011
b0101001 a00021020
b0101001 a00021100
b0101001 a00021101
b0101002 b0101010
b0101002 b0101011
b0101002 b0101012
b0101002 b0101020
b0101002 b0101021
b0101002 c0000000
b0101002 c0000001
b0101002 c0000002
b0101002 c0000010
b0101002 c0000011
b0101002 c0000100
b0101002 c0000101
b0101002 c0010000
b0101002 c0010001
b0101002 c0010010
b0101002 c0010020
b0101002 c0010021
b0101002 c0011000
b0101002 c0011001
b0101002 c0011002
b0101002 c0011100
b0101002 a00000000
b0101002 a00000001
b0101002 a00000002
b0101002 a00000100
b0101002 a00000110
b0101002 a00000111
b0101002 a00001000
b0101002 a00001010
b0101002 a00001011
b0101002 a00001020
b0101002 a00001021
b0101002 a00001022
b0101002 a00001100
b0101002 a00001101
b0101002 a00001110
b0101002 a00001120
b0101002 a00001121
b0101002 a00001122
b0101002 a00002000
b0101002 a00002001
b0101002 a00002100
b0101002 a00002110
b0101002 a00010000
b0101002 a00010001
b0101002 a00010010
b0101002 a00010011
b0101002 a00010100
b0101002 a00010110
b0101002 a00010111
b0101002 a00010112
b0101002 a00011000
b0101002 a00011010
b0101002 a00011011
b0101002 a00011020
b0101002 a00011021
b0101002 a00011100
b0101002 a00011200
b0101002 a00011210
b0101002 a00011211
b0101002 a00011220
b0101002 a00011221
b0101002 a00012000
b0101002 a00012100
b0101002 a00012101
b0101002 a00012102
b0101002 a00012110
b0101002 a00020000
b0101002 a00020001
b0101002 a00020010
b0101002 a00021000
b0101002 a00021001
b0101002 a00021002
b0101002 a00021010
b0101002 a00021011
b0101002 a00021020
b0101002 a00021100
b0101002 a00021101
b0101010 b0101011
b0101010 b0101012
b0101010 b0101020
b0101010 b0101021
b0101010 c0000000
b0101010 c0000001
b0101010 c0000002
b0101010 c0000010
b0101010 c0000011
b0101010 c0000100
b0101010 c0000101
b0101010 c0010000
b0101010 c0010001
b0101010 c0010010
b0101010 c0010020
b0101010 c0010021
b0101010 c0011000
b0101010 c0011001
b0101010 c0011002
b0101010 c0011100
b0101010 a00000000
b0101010 a00000001
b0101010 a00000002
b0101010 a00000100
b0101010 a00000110
b0101010 a00000111
b0101010 a00001000
b0101010 a00001010
b0101010 a00001011
b0101010 a00001020
b0101010 a00001021
b0101010 a00001022
b0101010 a00001100
b0101010 a00001101
b0101010 a00001110
b0101010 a00001120
b0101010 a00001121
b0101010 a00001122
b0101010 a00002000
b0101010 a00002001
b0101010 a00002100
b0101010 a00002110
b0101010 a00010000
b0101010 a00010001
b0101010 a00010010
b0101010 a00010011
b0101010 a00010100
b0101010 a00010110
b0101010 a00010111
b0101010 a00010112
b0101010 a00011000
b0101010 a00011010
b0101010 a00011011
b0101010 a00011020
b0101010 a00011021
b0101010 a00011100
b0101010 a00011200
b0101010 a00011210
b0101010 a00011211
b0101010 a00011220
b0101010 a00011221
b0101010 a00012000
b0101010 a00012100
b0101010 a00012101
b0101010 a00012102
b0101010 a00012110
b0101010 a00020000
b0101010 a00020001
b0101010 a00020010
b0101010 a00021000
b0101010 a00021001
b0101010 a00021002
b0101010 a00021010
b0101010 a00021011
b0101010 a00021020
b0101010 a00021100
b0101010 a00021101
b0101011 b0101012
b0101011 b0101020
b0101011 b0101021
b0101011 c0000000
b0101011 c0000001
b0101011 c0000002
b0101011 c0000010
b0101011 c0000011
b0101011 c0000100
b0101011 c0000101
b0101011 c0010000
b0101011 c0010001
b0101011 c0010010
b0101011 c0010020
b0101011 c0010021
b0101011 c0011000
b0101011 c0011001
b0101011 c0011002
b0101011 c0011100
b0101011 a00000000
b0101011 a00000001
b0101011 a00000002
b0101011 a00000100
b0101011 a00000110
b0101011 a00000111
b0101011 a00001000
b0101011 a00001010
b0101011 a00001011
b0101011 a00001020
b0101011 a00001021
b0101011 a00001022
b0101011 a00001100
b0101011 a00001101
b0101011 a00001110
b0101011 a00001120
b0101011 a00001121
b0101011 a00001122
b0101011 a00002000
b0101011 a00002001
b0101011 a00002100
b0101011 a00002110
b0101011 a00010000
b0101011 a00010001
b0101011 a00010010
b0101011 a00010011
b0101011 a00010100
b0101011 a00010110
b0101011 a00010111
b0101011 a00010112
b0101011 a00011000
b0101011 a00011010
b0101011 a00011011
b0101011 a00011020
b0101011 a00011021
b0101011 a00011100
b0101011 a00011200
b0101011 a00011210
b0101011 a00011211
b0101011 a00011220
b0101011 a00011221
b0101011 a00012000
b0101011 a00012100
b0101011 a00012101
b0101011 a00012102
b0101011 a00012110
b0101011 a00020000
b0101011 a00020001
b0101011 a00020010
b0101011 a00021000
b0101011 a00021001
b0101011 a00021002
b0101011 a00021010
b0101011 a00021011
b0101011 a00021020
b0101011 a00021100
b0101011 a00021101
b0101012 b0101020
b0101012 b0101021
b0101012 c0000000
b0101012 c0000001
b0101012 c0000002
b0101012 c0000010
b0101012 c0000011
b0101012 c0000100
b0101012 c0000101
b0101012 c0010000
b0101012 c0010001
b0101012 c0010010
b0101012 c0010020
b0101012 c0010021
b0101012 c0011000
b0101012 c0011001
b0101012 c0011002
b0101012 c0011100
b0101012 a00000000
b0101012 a00000001
b0101012 a00000002
b0101012 a00000100
b0101012 a00000110
b0101012 a00000111
b0101012 a00001000
b0101012 a00001010
b0101012 a00001011
b0101012 a00001020
b0101012 a00001021
b0101012 a00001022
b0101012 a00001100
b0101012 a00001101
b0101012 a00001110
b0101012 a00001120
b0101012 a00001121
b0101012 a00001122
b0101012 a00002000
b0101012 a00002001
b0101012 a00002100
b0101012 a00002110
b0101012 a00010000
b0101012 a00010001
b0101012 a00010010
b0101012 a00010011
b0101012 a00010100
b0101012 a00010110
b0101012 a00010111
b0101012 a00010112
b0101012 a00011000
b0101012 a00011010
b0101012 a00011011
b0101012 a00011020
b0101012 a00011021
b0101012 a00011100
b0101012 a00011200
b0101012 a00011210
b0101012 a00011211
b0101012 a00011220
b0101012 a00011221
b0101012 a00012000
b0101012 a00012100
b0101012 a00012101
b0101012 a00012102
b0101012 a00012110
b0101012 a00020000
b0101012 a00020001
b0101012 a00020010
b0101012 a00021000
b0101012 a00021001
b0101012 a00021002
b0101012 a00021010
b0101012 a00021011
b0101012 a00021020
b0101012 a00021100
b0101012 a00021101
b0101020 b0101021
b0101020 c0000000
b0101020 c0000001
b0101020 c0000002
b0101020 c0000010
b0101020 c0000011
b0101020 c0000100
b0101020 c0000101
b0101020 c0010000
b0101020 c0010001
b0101020 c0010010
b0101020 c0010020
b0101020 c0010021
b0101020 c0011000
b0101020 c0011001
b0101020 c0011002
b0101020 c0011100
b0101020 a00000000
b0101020 a00000001
b0101020 a00000002
b0101020 a00000100
b0101020 a00000110
b0101020 a00000111
b0101020 a00001000
b0101020 a00001010
b0101020 a00001011
b0101020 a00001020
b0101020 a00001021
b0101020 a00001022
b0101020 a00001100
b0101020 a00001101
b0101020 a00001110
b0101020 a00001120
b0101020 a00001121
b0101020 a00001122
b0101020 a00002000
b0101020 a00002001
b0101020 a00002100
b0101020 a00002110
b0101020 a00010000
b0101020 a00010001
b0101020 a00010010
b0101020 a00010011
b0101020 a00010100
b0101020 a00010110
b0101020 a00010111
b0101020 a00010112
b0101020 a00011000
b0101020 a00011010
b0101020 a00011011
b0101020 a00011020
b0101020 a00011021
b0101020 a00011100
b0101020 a00011200
b0101020 a00011210
b0101020 a00011211
b0101020 a00011220
b0101020 a00011221
b0101020 a00012000
b0101020 a00012100
b0101020 a00012101
b0101020 a00012102
b0101020 a00012110
b0101020 a00020000
b0101020 a00020001
b0101020 a00020010
b0101020 a00021000
b0101020 a00021001
b0101020 a00021002
b0101020 a00021010
b0101020 a00021011
b0101020 a00021020
b0101020 a00021100
b0101020 a00021101
b0101021 c0000000
b0101021 c0000001
b0101021 c0000002
b0101021 c0000010
b0101021 c0000011
b0101021 c0000100
b0101021 c0000101
b0101021 c0010000
b0101021 c0010001
b0101021 c0010010
b0101021 c0010020
b0101021 c0010021
b0101021 c0011000
b0101021 c0011001
b0101021 c0011002
b0101021 c0011100
b0101021 a00000000
b0101021 a00000001
b0101021 a00000002
b0101021 a00000100
b0101021 a00000110
b0101021 a00000111
b0101021 a00001000
b0101021 a00001010
b0101021 a00001011
b0101021 a00001020
b0101021 a00001021
b0101021 a00001022
b0101021 a00001100
b0101021 a00001101
b0101021 a00001110
b0101021 a00001120
b0101021 a00001121
b0101021 a00001122
b0101021 a00002000
b0101021 a00002001
b0101021 a00002100
b0101021 a00002110
b0101021 a00010000
b0101021 a00010001
b0101021 a00010010
b0101021 a00010011
b0101021 a00010100
b0101021 a00010110
b0101021 a00010111
b0101021 a00010112
b0101021 a00011000
b0101021 a00011010
b0101021 a00011011
b0101021 a00011020
b0101021 a00011021
b0101021 a00011100
b0101021 a00011200
b0101021 a00011210
b0101021 a00011211
b0101021 a00011220
b0101021 a00011221
b0101021 a00012000
b0101021 a00012100
b0101021 a00012101
b0101021 a00012102
b0101021 a00012110
b0101021 a00020000
b0101021 a00020001
b0101021 a00020010
b0101021 a00021000
b0101021 a00021001
b0101021 a00021002
b0101021 a00021010
b0101021 a00021011
b0101021 a00021020
b0101021 a00021100
b0101021 a00021101
c0000000 c0000001
c0000000 c0000002
c0000000 c0000010
c0000000 c0000011
c0000000 c0000100
c0000000 c0000101
c0000000 c0010000
c0000000 c0010001
c0000000 c0010010
c0000000 c0010020
c0000000 c0010021
c0000000 c0011000
c0000000 c0011001
c0000000 c0011002
c0000000 c0011100
c0000000 a00000000
c0000000 a00000001
c0000000 a00000002
c0000000 a00000100
c0000000 a00000110
c0000000 a00000111
c0000000 a00001000
c0000000 a00001010
c0000000 a00001011
c0000000 a00001020
c0000000 a00001021
c0000000 a00001022
c0000000 a00001100
c0000000 a00001101
c0000000 a00001110
c0000000 a00001120
c0000000 a00001121
c0000000 a00001122
c0000000 a00002000
c0000000 a00002001
c0000000 a00002100
c0000000 a00002110
c0000000 a00010000
c0000000 a00010001
c0000000 a00010010
c0000000 a00010011
c0000000 a00010100
c0000000 a00010110
c0000000 a00010111
c0000000 a00010112
c0000000 a00011000
c0000000 a00011010
c0000000 a00011011
c0000000 a00011020
c0000000 a00011021
c0000000 a00011100
c0000000 a00011200
c0000000 a00011210
c0000000 a00011211
c0000000 a00011220
c0000000 a00011221
c0000000 a00012000
c0000000 a00012100
c0000000 a00012101
c0000000 a00012102
c0000000 a00012110
c0000000 a00020000
c0000000 a00020001
c0000000 a00020010
c0000000 a00021000
c0000000 a00021001
c0000000 a00021002
c0000000 a00021010
c0000000 a00021011
c0000000 a00021020
c0000000 a00021100
c0000000 a00021101
c0000001 c0000002
c0000001 c0000010
c0000001 c0000011
c0000001 c0000100
c0000001 c0000101
c0000001 c0010000
c0000001 c0010001
c0000001 c0010010
c0000001 c0010020
c0000001 c0010021
c0000001 c0011000
c0000001 c0011001
c0000001 c0011002
c0000001 c0011100
c0000001 a00000000
c0000001 a00000001
c0000001 a00000002
c0000001 a00000100
c0000001 a00000110
c0000001 a00000111
c0000001 a00001000
c0000001 a00001010
c0000001 a00001011
c0000001 a00001020
c0000001 a00001021
c0000001 a00001022
c0000001 a00001100
c0000001 a00001101
c0000001 a00001110
c0000001 a00001120
c0000001 a00001121
c0000001 a00001122
c0000001 a00002000
c0000001 a00002001
c0000001 a00002100
c0000001 a00002110
c0000001 a00010000
c0000001 a00010001
c0000001 a00010010
c0000001 a00010011
c0000001 a00010100
c0000001 a00010110
c0000001 a00010111
c0000001 a00010112
c0000001 a00011000
c0000001 a00011010
c0000001 a00011011
c0000001 a00011020
c0000001 a00011021
c0000001 a00011100
c0000001 a00011200
c0000001 a00011210
c0000001 a00011211
c0000001 a00011220
c0000001 a00011221
c0000001 a00012000
c0000001 a00012100
c0000001 a00012101
c0000001 a00012102
c0000001 a00012110
c0000001 a00020000
c0000001 a00020001
c0000001 a00020010
c0000001 a00021000
c0000001 a00021001
c0000001 a00021002
c0000001 a00021010
c0000001 a00021011
c0000001 a00021020
c0000001 a00021100
c0000001 a00021101
c0000002 c0000010
c0000002 c0000011
c0000002 c0000100
c0000002 c0000101
c0000002 c0010000
c0000002 c0010001
c0000002 c0010010
c0000002 c0010020
c0000002 c0010021
c0000002 c0011000
c0000002 c0011001
c0000002 c0011002
c0000002 c0011100
c0000002 a00000000
c0000002 a00000001
c0000002 a00000002
c0000002 a00000100
c0000002 a00000110
c0000002 a00000111
c0000002 a00001000
c0000002 a00001010
c0000002 a00001011
c0000002 a00001020
c0000002 a00001021
c0000002 a00001022
c0000002 a00001100
c0000002 a00001101
c0000002 a00001110
c0000002 a00001120
c0000002 a00001121
c0000002 a00001122
c0000002 a00002000
c0000002 a00002001
c0000002 a00002100
c0000002 a00002110
c0000002 a00010000
c0000002 a00010001
c0000002 a00010010
c0000002 a00010011
c0000002 a00010100
c0000002 a00010110
c0000002 a00010111
c0000002 a00010112
c0000002 a00011000
c0000002 a00011010
c0000002 a00011011
c0000002 a00011020
c0000002 a00011021
c0000002 a00011100
c0000002 a00011200
c0000002 a00011210
c0000002 a00011211
c0000002 a00011220
c0000002 a00011221
c0000002 a00012000
c0000002 a00012100
c0000002 a00012101
c0000002 a00012102
c0000002 a00012110
c0000002 a00020000
c0000002 a00020001
c0000002 a00020010
c0000002 a00021000
c0000002 a00021001
c0000002 a00021002
c0000002 a00021010
c0000002 a00021011
c0000002 a00021020
c0000002 a00021100
c0000002 a00021101
c0000010 c0000011
c0000010 c0000100
c0000010 c0000101
c0000010 c0010000
c0000010 c0010001
c0000010 c0010010
c0000010 c0010020
c0000010 c0010021
c0000010 c0011000
c0000010 c0011001
c0000010 c0011002
c0000010 c0011100
c0000010 a00000000
c0000010 a00000001
c0000010 a00000002
c0000010 a00000100
c0000010 a00000110
c0000010 a00000111
c0000010 a00001000
c0000010 a00001010
c0000010 a00001011
c0000010 a00001020
c0000010 a00001021
c0000010 a00001022
c0000010 a00001100
c0000010 a00001101
c0000010 a00001110
c0000010 a00001120
c0000010 a00001121
c0000010 a00001122
c0000010 a00002000
c0000010 a00002001
c0000010 a00002100
c0000010 a00002110
c0000010 a00010000
c0000010 a00010001
c0000010 a00010010
c0000010 a00010011
c0000010 a00010100
c0000010 a00010110
c0000010 a00010111
c0000010 a00010112
c0000010 a00011000
c0000010 a00011010
c0000010 a00011011
c0000010 a00011020
c0000010 a00011021
c0000010 a00011100
c0000010 a00011200
c0000010 a00011210
c0000010 a00011211
c0000010 a00011220
c0000010 a00011221
c0000010 a00012000
c0000010 a00012100
c0000010 a00012101
c0000010 a00012102
c0000010 a00012110
c0000010 a00020000
c0000010 a00020001
c0000010 a00020010
c0000010 a00021000
c0000010 a00021001
c0000010 a00021002
c0000010 a00021010
c0000010 a00021011
c0000010 a00021020
c0000010 a00021100
c0000010 a00021101
c0000011 c0000100
c0000011 c0000101
c0000011 c0010000
c0000011 c0010001
c0000011 c0010010
c0000011 c0010020
c0000011 c0010021
c0000011 c0011000
c0000011 c0011001
c0000011 c0011002
c0000011 c0011100
c0000011 a00000000
c0000011 a00000001
c0000011 a00000002
c0000011 a00000100
c0000011 a00000110
c0000011 a00000111
c0000011 a00001000
c0000011 a00001010
c0000011 a00001011
c0000011 a00001020
c0000011 a00001021
c0000011 a00001022
c0000011 a00001100
c0000011 a00001101
c0000011 a00001110
c0000011 a00001120
c0000011 a00001121
c0000011 a00001122
c0000011 a00002000
c0000011 a00002001
c0000011 a00002100
c0000011 a00002110
c0000011 a00010000
c0000011 a00010001
c0000011 a00010010
c0000011 a00010011
c0000011 a00010100
c0000011 a00010110
c0000011 a00010111
c0000011 a00010112
c0000011 a00011000
c0000011 a00011010
c0000011 a00011011
c0000011 a00011020
c0000011 a00011021
c0000011 a00011100
c0000011 a00011200
c0000011 a00011210
c0000011 a00011211
c0000011 a00011220
c0000011 a00011221
c0000011 a00012000
c0000011 a00012100
c0000011 a00012101
c0000011 a00012102
c0000011 a00012110
c0000011 a00020000
c0000011 a00020001
c0000011 a00020010
c0000011 a00021000
c0000011 a00021001
c0000011 a00021002
c0000011 a00021010
c0000011 a00021011
c0000011 a00021020
c0000011 a00021100
c0000011 a00021101
c0000100 c0000101
c0000100 c0010000
c0000100 c0010001
c0000100 c0010010
c0000100 c0010020
c0000100 c0010021
c0000100 c0011000
c0000100 c0011001
c0000100 c0011002
c0000100 c0011100
c0000100 a00000000
c0000100 a00000001
c0000100 a00000002
c0000100 a00000100
c0000100 a00000110
c0000100 a00000111
c0000100 a00001000
c0000100 a00001010
c0000100 a00001011
c0000100 a00001020
c0000100 a00001021
c0000100 a00001022
c0000100 a00001100
c0000100 a00001101
c0000100 a00001110
c0000100 a00001120
c0000100 a00001121
c0000100 a00001122
c0000100 a00002000
c0000100 a00002001
c0000100 a00002100
c0000100 a00002110
c0000100 a00010000
c0000100 a00010001
c0000100 a00010010
c0000100 a00010011
c0000100 a00010100
c0000100 a00010110
c0000100 a00010111
c0000100 a00010112
c0000100 a00011000
c0000100 a00011010
c0000100 a00011011
c0000100 a00011020
